,Year,Country Code,Country Name,Region,Income Group,Lending Type,Military Expenditure ($Millions),Military Expenditure (% of GDP),GDP ($Billions),GDP PPP ($Billions),GDP Per Capita ($),GDP Per Capita PPP ($),Suicide Mortality Rate (Per 100K People),Life Expectancy at Birth (Years),Population (Millions),Group
4523,2020,SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,Blend,76.79529997571049,1.8608190625872,3.9822366938316,10.717079323593799,3372.90461128068,9077.23198020908,,59.692,1.180655,REST OF WORLD
4524,2020,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified,,,1.23642810055866,1.5952721690693,30642.5799394959,39535.8654044437,,74.584,0.04035,REST OF WORLD
4525,2020,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD,19.413071361940297,1.57270914610167,1.3825517515690802,3.05783037836233,14041.4754074575,31055.9442055039,,77.2365853658537,0.098462,REST OF WORLD
4526,2020,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA,,,11.1558883040023,72.8514098609567,537.048370894551,3507.09239076566,,72.14,20.772595,REST OF WORLD
4527,2020,TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,Not classified,,,0.774653669315186,0.731190721757055,17496.017465787,16514.380742548,,75.001,0.044276,REST OF WORLD
4528,2020,TCD,Chad,Sub-Saharan Africa ,Low income,IDA,322.86652649139,3.0134189589789,10.7153960423343,27.0186415538438,643.772215694009,1623.25784968104,,52.777,16.644701,REST OF WORLD
4529,2020,TGO,Togo,Sub-Saharan Africa ,Low income,IDA,163.926877161277,2.83898598749665,7.40028416778479,20.432437140653597,876.542972383418,2420.16506099481,,61.035,8.44258,REST OF WORLD
4530,2020,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD,7268.82390540109,1.45451867637883,500.46189848024596,1372.91888114384,7001.85028683673,19208.2004462923,,79.274,71.475664,REST OF WORLD
4531,2020,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA,80.3700097370984,0.983110602920508,8.13396355065742,35.6235865017738,852.330202064927,3732.87370815427,,67.994,9.543207,REST OF WORLD
4532,2020,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD,,,45.818,,7330.36628793054,,,68.687,6.250438,REST OF WORLD
4533,2020,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend,38.456,1.78169014084507,2.1626192,8.13146690216421,1663.5596290755,6254.99859781323,,68.475,1.299995,REST OF WORLD
4534,2020,TON,Tonga,East Asia & Pacific,Upper middle income,IDA,,,0.484796854918756,0.7022112927289099,4605.97084119137,6671.58770905533,,70.928,0.105254,REST OF WORLD
4535,2020,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD,170.175114526378,0.740450553743454,20.807571314304298,36.393093026361605,13705.900228571,23972.0481787084,,74.406,1.518147,REST OF WORLD
4536,2020,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD,1157.37236701178,2.7097783729293,42.4918164757118,142.70772349271797,3493.89773765706,11734.1698616814,,75.292,12.161723,REST OF WORLD
4537,2020,TUR,Turkiye,Europe & Central Asia,Upper middle income,IBRD,17478.4136852698,2.43156791269991,720.338498174744,2391.4893778279597,8638.73913259299,28680.2009413236,,75.85,83.38468,REST OF WORLD
4538,2020,TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA,,,0.0517465943148543,0.053180587083513496,4674.91140255256,4804.46174753939,,64.382,0.011069,REST OF WORLD
4539,2020,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA,676.410078539629,1.05437633786258,66.0687377860639,194.56190814727898,1104.16442871094,3251.58837890625,,66.408,61.704518,REST OF WORLD
4540,2020,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA,984.759731680869,2.6802339714579,37.6003682398824,112.575267254241,846.76720261962,2535.21570663553,,62.851,44.404611,REST OF WORLD
4541,2020,UKR,Ukraine,Europe & Central Asia,Upper middle income,IBRD,5924.2008803055,3.81184948136676,156.61772201334202,656.1055929029201,3751.7373046875,15716.841796875,,71.1851219512195,44.207754,REST OF WORLD
4542,2020,URY,Uruguay,Latin America & Caribbean ,High income,IBRD,1091.53535961401,2.03583835576405,53.6686365678667,87.6177321723183,15651.0033775375,25551.3370537567,,78.43,3.429086,REST OF WORLD
4543,2020,USA,United States,North America,High income,Not classified,778397.2,3.6960098282307,21322.95,21322.95,64317.398912504,64317.398912504,,76.9804878048781,331.526933,G7
4544,2020,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend,,,60.224701296788496,257.295470412961,1759.30747053678,7516.21566377009,,70.331,34.23205,REST OF WORLD
4545,2020,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend,,,0.8691111111111111,1.59608238719419,8306.36049307201,15254.2471442215,,72.126,0.104632,REST OF WORLD
4546,2020,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD,2.59157673264645,1.57552271230291,,,,,,71.095,28.490453,REST OF WORLD
4547,2020,VGB,British Virgin Islands,Latin America & Caribbean ,High income,Not classified,,,,,,,,75.849,0.03091,REST OF WORLD
4548,2020,VIR,Virgin Islands (U.S.),Latin America & Caribbean ,High income,Not classified,,,4.189,4.39553752774332,39411.0452535516,41354.1963283782,,79.819512195122,0.10629,REST OF WORLD
4549,2020,VNM,Viet Nam,East Asia & Pacific,Lower middle income,IBRD,,,346.615738537796,1138.63249078912,3586.34717624763,11781.1482979734,,75.378,96.648685,REST OF WORLD
4550,2020,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA,,,0.909421043508407,0.93191440938736,2917.75684908933,2989.92383139182,,70.299,0.311685,REST OF WORLD
4551,2020,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA,,,0.868898358266437,1.36746732235716,4042.72275154324,6362.414203561,,72.768,0.214929,REST OF WORLD
4552,2020,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA,78.9650062692351,1.02303739145844,7.717145217812471,18.8547751983459,4310.9340020057,10532.6113748788,,76.567,1.790133,REST OF WORLD
4553,2020,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA,,,,,,,,64.65,32.284046,REST OF WORLD
4554,2020,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD,3231.01773135778,0.957516706073716,338.291396026698,768.110330808662,5753.06649434631,13062.672772759,,65.252,58.801927,BRICS
4555,2020,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA,212.142427391566,1.16746813587973,18.1377649312808,60.1762296103325,958.264900505992,3179.26541108277,,62.38,18.927715,REST OF WORLD
4556,2020,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend,63.5246530612245,0.26176127285265,21.5096984061116,43.6380202755134,1372.69667433317,2784.87239456881,,61.124,15.669666,REST OF WORLD
4557,2021,ABW,Aruba,Latin America & Caribbean ,High income,Not classified,,,3.10318410151354,4.07249893312607,29127.7593841909,38226.146156979,,74.626,0.106537,REST OF WORLD
4558,2021,AFG,Afghanistan,South Asia,Low income,IDA,278.250788014927,1.827933856217,14.2664994298746,85.7675461977544,355.777826392648,2138.87024713086,,61.982,40.099462,REST OF WORLD
4559,2021,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD,981.451011871799,1.28992265308256,66.5051299877235,255.820605533992,1927.47407827687,7414.27895783202,,61.643,34.503774,REST OF WORLD
4560,2021,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD,222.81454011666102,1.22084466120546,17.9305651188176,45.722762963655406,6377.20309553753,16261.804554188,,76.463,2.811666,REST OF WORLD
4561,2021,AND,Andorra,Europe & Central Asia,High income,Not classified,,,3.3246830115903,4.64955837059444,42066.4905178822,58829.8500720505,,,0.079034,REST OF WORLD
4562,2021,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified,,,415.17879275697805,645.3759813501961,44332.3400499381,68912.5455452314,,78.71,9.365145,REST OF WORLD
4563,2021,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD,3073.4333228081296,0.630928835372215,487.90257216434804,1195.00372912962,10650.8604604345,26086.8023552274,,75.39,45.808747,REST OF WORLD
4564,2021,ARM,Armenia,Europe & Central Asia,Upper middle income,IBRD,619.435471710093,4.47078156298276,13.878908628937799,47.164867556762,4972.78320361917,16899.0709181676,,72.043,2.790974,REST OF WORLD
4565,2021,ASM,American Samoa,East Asia & Pacific,High income,Not classified,,,0.75,,16653.7137781725,,,,0.045035,REST OF WORLD
4566,2021,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD,,,1.6013666666666702,2.37644404397534,17178.5437160522,25493.1295548691,,78.497,0.093219,REST OF WORLD
4567,2021,AUS,Australia,East Asia & Pacific,High income,Not classified,32718.066816816798,1.98912270035816,1559.0337562851298,1474.5013528079298,60697.2454358579,57406.1787604549,,83.3,25.685412,REST OF WORLD
4568,2021,AUT,Austria,Europe & Central Asia,High income,Not classified,4196.42857142857,0.873694846766333,479.295362747047,567.987424821541,53517.8904509612,63421.2035870778,,81.190243902439,8.955797,REST OF WORLD
4569,2021,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD,2703.17647058824,5.27005900628497,54.825411764705905,203.884098954124,5408.04535175023,20111.3756952109,,69.366,10.13775,REST OF WORLD
4570,2021,BDI,Burundi,Sub-Saharan Africa ,Low income,IDA,68.37639713578311,2.04300976329884,2.77579869746022,10.8477715685348,221.157803429854,864.280732749477,,61.663,12.551213,REST OF WORLD
4571,2021,BEL,Belgium,Europe & Central Asia,High income,Not classified,6239.356669820249,1.05034404939086,600.904461226347,719.771061038585,51863.8311565054,62123.1613172906,,81.790243902439,11.586195,REST OF WORLD
4572,2021,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA,97.4244888098852,0.550883648806243,17.6876235303355,46.467947984769204,1360.91147388169,3575.31148668734,,59.821,12.996895,REST OF WORLD
4573,2021,BFA,Burkina Faso,Sub-Saharan Africa ,Low income,IDA,458.279098444886,2.40194309061394,19.643166853664102,54.53875272971511,888.803610895832,2467.74060013055,,59.27,22.100683,REST OF WORLD
4574,2021,BGD,Bangladesh,South Asia,Lower middle income,IDA,4965.77524391677,1.19664698573287,416.271647002435,1247.5611244822,2457.96446570157,7366.48997079065,,72.381,169.356251,REST OF WORLD
4575,2021,BGR,Bulgaria,Europe & Central Asia,High income,IBRD,1275.24489055509,1.51713160983634,84.0414930156618,202.23976131246602,12219.3418706779,29404.9605099327,,71.4634146341463,6.877743,REST OF WORLD
4576,2021,BHR,Bahrain,Middle East & North Africa,High income,Not classified,1381.3829787234001,3.55388299692097,39.288670212766,79.5311394153433,26850.0033915702,54351.8360757233,,78.76,1.463265,REST OF WORLD
4577,2021,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified,,,11.3689,11.629771045982201,27871.3723259771,28510.9094889073,,71.598,0.407906,REST OF WORLD
4578,2021,BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,IBRD,209.721886336155,0.929365426321555,23.6727122422149,60.1738018043836,7237.27446250665,18396.4690929752,,75.3,3.270943,REST OF WORLD
4579,2021,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD,762.77622405168,1.11835004010897,69.67374713187,256.85534995628797,7489.71894713888,27611.1801135156,,72.3706829268293,9.302585,REST OF WORLD
4580,2021,BLZ,Belize,Latin America & Caribbean ,Upper middle income,Blend,25.1529,1.00947819584936,2.4245751793783,4.62431459599608,6060.96822340845,11559.8905984688,,70.47,0.400031,REST OF WORLD
4581,2021,BMU,Bermuda,North America,High income,Not classified,,,7.286607,5.9654740147205,114274.622043786,93555.5174506069,,79.28,0.063764,REST OF WORLD
4582,2021,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD,569.897714471969,1.41111958813376,40.406111693198305,112.858166789685,3345.02300209796,9342.97184427306,,63.63,12.079472,REST OF WORLD
4583,2021,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD,19187.122475449298,1.16368211072875,1670.64739903467,3787.7695078799798,7794.88097933152,17672.9168034655,,72.75,214.326223,BRICS
4584,2021,BRB,Barbados,Latin America & Caribbean ,High income,IBRD,,,4.945276,4.14836748366144,17586.3300142247,14752.3736972313,,77.571,0.2812,REST OF WORLD
4585,2021,BRN,Brunei Darussalam,East Asia & Pacific,High income,Not classified,453.337798615762,3.23636748209722,14.006496617445801,35.3466248872816,31448.9127482937,79364.0945618203,,74.642,0.445373,REST OF WORLD
4586,2021,BTN,Bhutan,South Asia,Lower middle income,IDA,,,2.76880280318141,10.436528020401399,3561.22528660505,13423.4288725475,,71.815,0.777486,REST OF WORLD
4587,2021,BWA,Botswana,Sub-Saharan Africa ,Upper middle income,IBRD,536.630400905482,3.04556932426419,18.7509466001423,43.1331406087628,7244.15854755666,16663.8685441919,,61.141,2.588423,REST OF WORLD
4588,2021,CAF,Central African Republic,Sub-Saharan Africa ,Low income,IDA,55.5150120969341,2.15034556057488,2.51649841246384,5.76927262161696,461.137510956047,1057.19439503026,,53.895,5.457154,REST OF WORLD
4589,2021,CAN,Canada,North America,High income,Not classified,25362.2408293461,1.26729446473527,2007.4721814641498,2133.08458449255,52496.8441693242,55781.6990272912,,81.5870731707317,38.239864,G7
4590,2021,CHE,Switzerland,Europe & Central Asia,High income,Not classified,6214.00437636761,0.776260426446761,813.408787222499,710.318871754097,93446.4344518943,81603.2073073193,,83.7512195121951,8.704546,REST OF WORLD
4591,2021,CHI,Channel Islands,Europe & Central Asia,High income,Not classified,,,11.138490591657,,64502.5311794273,,,81.232,0.172683,REST OF WORLD
4592,2021,CHL,Chile,Latin America & Caribbean ,High income,IBRD,6119.42821737305,1.93228691717414,315.515014838539,566.278570129927,16185.9147709548,29050.0807938778,,78.944,19.493184,REST OF WORLD
4593,2021,CHN,China,East Asia & Pacific,Upper middle income,IBRD,285930.51805605297,1.61307386433133,17820.4595088522,28821.648700423302,12617.5051041181,20406.7296584605,,78.211,1412.36,BRICS
4594,2021,CIV,Cote d'Ivoire,Sub-Saharan Africa ,Lower middle income,IDA,637.656912817499,0.910633112973165,72.79463665377929,179.178274483428,2649.17304788159,6520.73116025072,,58.598,27.478249,REST OF WORLD
4595,2021,CMR,Cameroon,Sub-Saharan Africa ,Lower middle income,Blend,443.33683200567697,0.978117031343036,44.993521774066004,128.969414454646,1654.25703730592,4741.76177028658,,60.333,27.198628,REST OF WORLD
4596,2021,COD,"Congo, Dem. Rep.",Sub-Saharan Africa ,Low income,IDA,306.078782560613,0.542970228782383,55.3284827835393,130.24384339928199,576.974729394136,1358.2047169909,,59.193,95.894118,REST OF WORLD
4597,2021,COG,"Congo, Rep.",Sub-Saharan Africa ,Lower middle income,Blend,313.055831486947,2.47848232699844,14.8256902100308,36.9039889910873,2540.47002419731,6323.71757921482,,63.519,5.835806,REST OF WORLD
4598,2021,COL,Colombia,Latin America & Caribbean ,Upper middle income,IBRD,10180.134292076598,3.23758910406394,318.524633225395,906.0337170873349,6182.9559438651,17587.2317932888,,72.83,51.516562,REST OF WORLD
4599,2021,COM,Comoros,Sub-Saharan Africa ,Lower middle income,IDA,,,1.29608947991978,2.81550982350303,1577.47084122292,3426.75773437156,,63.417,0.821625,REST OF WORLD
4600,2021,CPV,Cabo Verde,Sub-Saharan Africa ,Lower middle income,Blend,11.2137234293559,0.579317677142293,2.05184260964558,3.97066415146117,3489.97339736459,6753.69162981873,,74.052,0.587925,REST OF WORLD
4601,2021,CRI,Costa Rica,Latin America & Caribbean ,Upper middle income,IBRD,0,,64.9607257341965,122.150307148459,12604.0488374654,23700.2961313917,,77.023,5.153957,REST OF WORLD
4602,2021,CUB,Cuba,Latin America & Caribbean ,Upper middle income,Not classified,,,,,,,,73.683,11.256372,REST OF WORLD
4603,2021,CUW,Curacao,Latin America & Caribbean ,High income,Not classified,,,2.73960813318436,3.8342125174232704,17980.0886872288,25163.9934463262,,,0.152369,REST OF WORLD
4604,2021,CYM,Cayman Islands,Latin America & Caribbean ,High income,Not classified,,,6.0600265095853905,5.19856835029699,88940.1565924825,76296.9406818273,,82.009756097561,0.068136,REST OF WORLD
4605,2021,CYP,Cyprus,Europe & Central Asia,High income,Not classified,541.804635761589,1.90746002348489,29.4829128353642,43.6374141722635,32745.83984375,48466.84375,,81.203,1.244188,REST OF WORLD
4606,2021,CZE,Czechia,Europe & Central Asia,High income,Not classified,3935.6309650053,1.39741190368455,281.7912185071,508.66968512978497,26822.5141862111,48418.1157871868,,77.2219512195122,10.505772,REST OF WORLD
4607,2021,DEU,Germany,Europe & Central Asia,High income,Not classified,56513.1267738884,1.32678559033803,4278.50393468985,5153.13608455962,51426.7503654421,61939.6515850137,,80.790243902439,83.196078,G7
4608,2021,DJI,Djibouti,Middle East & North Africa,Lower middle income,IDA,,,3.3858252288699697,6.66902712013223,3062.55148207643,6032.27795593735,,62.305,1.105557,REST OF WORLD
4609,2021,DMA,Dominica,Latin America & Caribbean ,Upper middle income,Blend,,,0.555266666666667,1.04796716380539,7668.15813216962,14472.2858615339,,72.814,0.072412,REST OF WORLD
4610,2021,DNK,Denmark,Europe & Central Asia,High income,Not classified,5273.69592875318,1.32422710157036,405.68799885269095,409.262263516683,69268.6517983134,69878.9348117258,,81.4048780487805,5.856733,REST OF WORLD
4611,2021,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD,581.6194246872919,0.65056272603802,94.2434259383647,243.74048666295903,8476.74963892506,21923.3019358073,,72.615,11.117873,REST OF WORLD
4612,2021,DZA,Algeria,Middle East & North Africa,Upper middle income,IBRD,9112.46110534894,5.58544666775166,186.265418570697,649.0148417930601,4216.2512851303,14690.9162300571,,76.377,44.177969,REST OF WORLD
4613,2021,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD,2382.78,2.24439369241334,107.435101,239.415314251538,6036.4472741675,13452.0087723253,,73.67,17.797737,REST OF WORLD
4614,2021,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,IBRD,5165.44562655285,1.12200927143154,424.67176545570396,1728.6010125036398,3886.7224983901,15820.6713809388,,70.221,109.262178,REST OF WORLD
4615,2021,ERI,Eritrea,Sub-Saharan Africa ,Low income,IDA,,,,,,,,66.536,3.620312,REST OF WORLD
4616,2021,ESP,Spain,Europe & Central Asia,High income,Not classified,19544.4654683065,1.36942532659619,1445.65165360463,2068.30557633149,30488.8209528797,43620.6040614123,,83.2292682926829,47.415794,REST OF WORLD
4617,2021,EST,Estonia,Europe & Central Asia,High income,Not classified,748.580889309366,2.01304423406157,36.8647925116351,59.4287746245775,27698.4793450267,44651.9992190266,,76.9439024390244,1.330932,REST OF WORLD
4618,2021,ETH,Ethiopia,Sub-Saharan Africa ,Low income,IDA,487.848610127681,0.49197376876991,111.261882958426,316.145105232455,925.00069759158,2628.34346412648,,64.975,120.283026,REST OF WORLD
4619,2021,FIN,Finland,Europe & Central Asia,High income,Not classified,3752.36518448439,1.26152989821883,296.470417085267,320.209296473105,53504.6936483441,57788.9034581748,,81.8853658536585,5.541017,REST OF WORLD
4620,2021,FJI,Fiji,East Asia & Pacific,Upper middle income,Blend,68.75080515297911,1.5997674680295,4.30503164974189,9.79523765239681,4656.0513619168,10593.9127333652,,67.114,0.92461,REST OF WORLD
4621,2021,FRA,France,Europe & Central Asia,High income,Not classified,56646.99621570481,1.91536145421393,2959.3558191705,3648.07770534778,43671.3084099631,53834.7992971017,,82.3243902439024,67.764304,G7
4622,2021,FRO,Faroe Islands,Europe & Central Asia,High income,Not classified,,,3.65506393793145,3.60302005763829,69108.2065823035,68124.1857028549,,83.0975609756098,0.052889,REST OF WORLD
4623,2021,FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,IDA,,,0.39,0.43792245377456496,3447.33097029108,3870.93240380237,,70.71,0.113131,REST OF WORLD
4624,2021,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD,311.45492863542904,1.5398824689606,20.2179469212065,45.7755805637335,8635.79714374956,19552.3625334643,,65.821,2.341179,REST OF WORLD
4625,2021,GBR,United Kingdom,Europe & Central Asia,High income,Not classified,67500.6877579092,2.16157191775693,3141.5061566187,3541.77882945469,46869.759058411,52841.6345850474,,80.7,67.026292,G7
4626,2021,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD,300.489434431324,1.60542784800892,18.8531155888106,70.15078135772569,5083.60695484577,18915.6534005263,,71.694,3.70861,REST OF WORLD
4627,2021,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA,298.345433057572,0.384879261038789,79.5244218612743,214.86717569095998,2422.08591285021,6544.2381999688,,63.795,32.833031,REST OF WORLD
4628,2021,GIB,Gibraltar,Europe & Central Asia,High income,Not classified,,,,,,,,79.329,0.032669,REST OF WORLD
4629,2021,GIN,Guinea,Sub-Saharan Africa ,Lower middle income,IDA,244.558590415803,1.48454111736468,16.0918178421318,50.5428844444891,1189.17599945874,3735.0898272933,,58.892,13.531906,REST OF WORLD
4630,2021,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA,15.8742598668246,0.76855558144666,2.01415884265394,7.15563081616839,762.963231653559,2710.5524630967,,62.083,2.639916,REST OF WORLD
4631,2021,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA,25.6737403256251,1.60258794398635,1.72455563436594,4.69437064791916,836.870024795178,2278.02339468524,,59.652,2.060721,REST OF WORLD
4632,2021,GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,IBRD,162.807132671218,1.46249872263959,12.215878032716601,29.585328380135202,7473.92606069296,18100.9139254871,,60.594,1.634466,REST OF WORLD
4633,2021,GRC,Greece,Europe & Central Asia,High income,Not classified,8299.90539262063,3.8631706100809,214.667807441202,348.976765693828,20310.6824798873,33018.2544152866,,80.0829268292683,10.569207,REST OF WORLD
4634,2021,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend,,,1.1228,1.78510738963748,9010.5127999358,14325.5548482263,,74.936,0.12461,REST OF WORLD
4635,2021,GRL,Greenland,Europe & Central Asia,High income,Not classified,,,3.23580950429871,3.85730222539463,57116.295770722,68086.4601238175,,71.8139024390244,0.056653,REST OF WORLD
4636,2021,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD,341.780821917808,0.397670423818451,86.0530834760294,207.13781468083,5029.47755484093,12106.4225430833,,69.237,17.109746,REST OF WORLD
4637,2021,GUM,Guam,East Asia & Pacific,High income,Not classified,,,6.234,,36555.7601416726,,,76.656,0.170534,REST OF WORLD
4638,2021,GUY,Guyana,Latin America & Caribbean ,High income,IDA,76.5449451631718,0.995030769840688,8.04136211031175,18.6467519608246,9994.64570422569,23176.1332006217,,65.673,0.804567,REST OF WORLD
4639,2021,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified,,,368.954169748818,488.411631115747,49770.5642374739,65884.9376260603,,85.5326829268293,7.4131,REST OF WORLD
4640,2021,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA,438.108692039222,1.54111976577739,28.144331506614897,63.827909343121696,2738.21626989704,6209.94034964984,,70.123,10.278345,REST OF WORLD
4641,2021,HRV,Croatia,Europe & Central Asia,High income,IBRD,1361.23763153762,2.01266537086965,69.6021663514771,144.42453158022198,17943.415126673,37232.5957719881,,76.4243902439025,3.878981,REST OF WORLD
4642,2021,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA,20.9120674049325,0.110133662270893,20.8774149526375,35.6587600798831,1823.74222445285,3114.96354203089,,63.192,11.447569,REST OF WORLD
4643,2021,HUN,Hungary,Europe & Central Asia,High income,Not classified,3060.13659012739,1.68336608855554,182.10999947769102,375.26784877074,18755.1023464312,38647.9980847097,,74.1634146341463,9.709891,REST OF WORLD
4644,2021,IDN,Indonesia,East Asia & Pacific,Upper middle income,IBRD,8802.514800450359,0.74178636312329,1186.50969108673,3530.62314045475,4334.23145407913,12897.1031444698,,67.57,273.753191,REST OF WORLD
4645,2021,IMN,Isle of Man,Europe & Central Asia,High income,Not classified,,,7.931193222064049,,94124.2683273092,,,80.525,0.084263,REST OF WORLD
4646,2021,IND,India,South Asia,Lower middle income,IBRD,76348.5387939209,2.47144662861613,3167.27062326052,11384.3676309681,2250.1790176424,8087.9938026769,,67.24,1407.563842,BRICS
4647,2021,IRL,Ireland,Europe & Central Asia,High income,Not classified,1267.73888363292,0.251475874908046,513.39177888286,574.387416320303,102001.798249145,114120.544516392,,82.3536585365854,5.033164,REST OF WORLD
4648,2021,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Upper middle income,IBRD,5391.95761824884,2.19253403937114,359.096907772273,1322.57715739653,4084.20030478647,15042.3741124724,,73.875,87.923432,REST OF WORLD
4649,2021,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD,4771.00272873904,2.30492820761499,209.691945713103,548.37204465092,4816.78483395313,12596.5264858209,,70.378,43.533592,REST OF WORLD
4650,2021,ISL,Iceland,Europe & Central Asia,High income,Not classified,0,,25.7978709842963,23.083729576015703,69252.3112431448,61966.416772296,,83.1658536585366,0.37252,REST OF WORLD
4651,2021,ISR,Israel,Middle East & North Africa,High income,Not classified,24340.9795412275,4.97605222586197,488.526545878891,432.27121577900203,52129.5159612108,46126.6423137421,,82.5,9.3714,REST OF WORLD
4652,2021,ITA,Italy,Europe & Central Asia,High income,Not classified,36249.2786187323,1.72006283098808,2154.87549374493,2950.84066346092,36441.0598048734,49901.6121367429,,82.6463414634146,59.133173,G7
4653,2021,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD,217.577299176505,1.46676867767402,14.6575861594316,27.176946493566003,5183.58102957767,9610.98933709822,,70.5,2.827695,REST OF WORLD
4654,2021,JOR,Jordan,Middle East & North Africa,Lower middle income,IBRD,2176.76056338028,4.81123191507576,46.2961001408451,101.616771489093,4152.75795426388,9115.01951145213,,74.256,11.148278,REST OF WORLD
4655,2021,JPN,Japan,East Asia & Pacific,High income,Not classified,50957.4710340305,1.01829737669403,5034.62078458498,5599.03180981088,40058.5373276179,44549.3383411434,,84.4456097560976,125.681593,G7
4656,2021,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD,1617.79337499735,0.819281683646492,197.112255360612,650.469813945991,10270.8873391027,33893.8954572043,,70.23,19.191356,REST OF WORLD
4657,2021,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend,1191.0351991616199,1.07091960171957,109.703658904994,284.129273925386,2069.66112881918,5360.36190289931,,61.427,53.005614,REST OF WORLD
4658,2021,KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,IDA,133.343316699458,1.5607751592689,9.24913394626531,39.3019014640311,1365.50830399287,5802.38897216037,,71.9,6.7734,REST OF WORLD
4659,2021,KHM,Cambodia,East Asia & Pacific,Lower middle income,IDA,630.407255027116,2.34734246417442,26.9610611517337,77.44150389525079,1625.23502147979,4668.23777959985,,69.584,16.589023,REST OF WORLD
4660,2021,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA,,,0.289207526306617,0.391314964280581,2244.11073068747,3036.41513633922,,67.417,0.128874,REST OF WORLD
4661,2021,KNA,St. Kitts and Nevis,Latin America & Caribbean ,High income,IBRD,,,0.858622222222222,1.2577665338136401,18036.0085330047,26420.3363822552,,71.682,0.047606,REST OF WORLD
4662,2021,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified,50873.7881052917,2.80900611973598,1818.43210688004,2514.52065406295,35125.5224984723,48571.4322096427,,83.5268292682927,51.769539,REST OF WORLD
4663,2021,KWT,Kuwait,Middle East & North Africa,High income,Not classified,9024.33554817276,6.59030254506636,141.777271268694,211.09890152588102,33358.4631538575,49668.9974729809,,78.673,4.250114,REST OF WORLD
4664,2021,LAO,Lao PDR,East Asia & Pacific,Lower middle income,IDA,,,18.8271485309347,60.2250536282101,2535.62343439717,8111.05606707263,,68.061,7.425057,REST OF WORLD
